"Performance.KDTMean","Performance.MAMean","Performance.MVMean","Performance.TBCMean","Performance.DDCMean","Performance.DMSMean","Performance.AEDMean","Performance.ADMSLMean","FatigueLevel","Performance.Task"
-0.00654497800246638,0.00047011276989988,0.0000917032620123283,-0.0229117855328134,-0.0640048535777643,0.0401372136651692,-0.0521851399104065,0.202709572853043,4,"Work"
0.0095124690235024,0.00152210070583092,-0.00416465625556563,-0.0151538772681426,0.0273369836617262,-0.00484290693441143,-0.017418976520425,0.00511950929493587,2,"Work"
0.000342355355934653,-0.00832030172078708,0.00386435071308713,0.428745409415596,0.38262906682864,-0.00189592005784033,0.0203006055643693,-0.0152800024129561,2,"Work"
-0.00182337255566164,0.056803230043456,0.0295911915102383,0.0252582180368337,0.0512888218683113,-0.00165273260695026,0.00608246785440249,0.0179271448365428,2,"Work"
0.00447207108568553,-0.118456439598544,-0.109380644822848,0.123482580238573,0.160526202067065,-0.0137808334660348,-0.0163636696144223,-0.0408480216491506,2,"Work"
-0.000692982239752338,-0.00573083810895916,-0.051871988961707,0.0105154593624169,-0.00982205243794334,-0.00301862770894281,0.0690866965355174,-0.0239063186099272,3,"Work"
0.0024557005811743,-0.0186203424781584,-0.061500986453057,0.013236972991796,0.0214522413748025,0.0117134312813203,-0.0182300377362669,0.0397375107578661,2,"Work"
0.00171518320614324,0.0264661843187308,0.0269814248996474,0.146410876842525,0.00599633586952555,-0.0102648972962273,0.0225910199081364,-0.0416773114931842,3,"Work"
0.112881002188244,0.00864445912366143,0.00375940422847664,0.0338988079410541,-0.0152562347536638,0.0644492573804632,-0.00840079648039407,0.203360717544013,3,"Work"
0.00166659491294789,-0.0303940534266819,-0.0520647929677064,0.0384115401475281,0.0923749452341025,0.00302971398369067,-0.00408403593674165,0.00821431204695985,3,"Work"
0.00262542479785159,-0.00802308856817779,-0.0654959871084732,0.00508068223970826,-0.0409502035687251,-0.0118444727453246,-0.0148232980877887,-0.0301876638040834,3,"Work"
0.00150441857009536,-0.0193871122163538,-0.0339589201833032,-0.0163468369626534,0.105392707197702,-0.00414688223279155,0.00181178843276867,-0.00168750190453722,4,"Work"
0.00147895064528659,0.0236678455364279,-0.00835563729897585,0.0667735622868531,0.0535778234073669,0.00125540538808378,-0.0332469236883918,0.0292633306971223,4,"Work"
0.000386024514501421,0.071276978271854,-0.0305269427106195,0.0195957896401413,0.0394563841289533,-0.00798457521757633,-0.00817430504171187,0.0140264185238663,3,"Work"
0.0030889676041571,-0.0942957493447365,-0.0818796282971853,0.0159584734933357,0.154100540323597,0.0123517346165889,-0.029529683958928,0.00930831105791378,4,"Work"
0.000386855542729891,-0.05935958083884,-0.0509833218113847,0.0645293624714086,-0.0131443810968778,0.00475886017805055,-0.0127427418336545,0.0166460600010308,4,"Work"
0.00198891239435033,-0.0250569458173224,-0.0226880695196169,0.0623919824630498,-0.040774684803581,-0.00306765664311477,-0.0088425910343254,-0.00718196061350036,4,"Work"
0.00743060562156007,-0.0719397506496857,-0.0609974278449313,0.119813805044685,0.0118573549135355,-0.00395950847031862,0.0126612257465616,-0.0258335883777751,4,"Work"
0.00403788525936042,-0.086540312858437,-0.0755225005519069,-0.00114348303537268,-0.0328681300181664,-0.0166203618107629,0.0254786969567758,-0.0631868781225669,4,"Work"
0.00233956547851345,-0.0356455887669452,-0.029745690469473,0.0438914915143043,-0.0463081134535346,0.00127652834417268,0.0233365814463108,-0.00917847799436817,4,"Work"
0.00266799850769446,0.00619240098316523,0.0128370063225277,0.0681700268246768,-0.043978636895054,0.00733348359658344,-0.0421223659987566,0.115338593372663,3,"Work"
0.00177146086162621,-0.0224140877844478,-0.0111160056631528,0.0135558219548411,-0.0644266383283477,-0.0102371495888645,-0.0085126470963963,-0.0189989466454792,3,"Work"
-0.00027215775001002,0.0363104947519698,0.0407429888803919,0.121192529153287,-0.00265647627976101,-0.0130207836449885,0.0587985681096413,-0.0645406699808088,3,"Work"
0.00159200777148149,0.0187722920128247,0.0247571866007562,0.111803734588083,-0.0279005592485529,0.00266499566987319,0.0132206655872876,0.060503465953772,3,"Work"
0.000219371408968343,0.00315630426242775,0.0215723118433624,0.126464030088908,-0.0111823431614593,0.0249049379266815,0.017767301105903,0.0661663026755607,3,"Work"
-0.0000251356422162054,-0.0419268457878831,-0.0384900854341771,0.157426505385283,-0.026463275404907,-0.00840527140555061,0.0407945210491911,-0.011952795401925,3,"Work"
-0.0000283942187687582,0.00399400778669741,0.00179182956257273,0.0553784232857264,-0.0388419653850764,-0.00750110378647832,-0.00360066745835921,0.00185698833269568,3,"Work"
0.00317124266531056,0.0445887364796402,0.0155289613934588,-0.0385936651986488,0.015573682964373,0.00130570206348349,-0.0100127203729246,0.000274737752862577,2,"programming"
0.0751086339269394,-0.00524192571273742,-0.0642646120491801,-0.00742922212957144,0.0230477058424424,-0.0156158099712964,0.0051534576175607,-0.0606416785229786,3,"programming"
-0.00251600291199653,0.0933836463628534,-0.0197476879137584,0.0560150546418451,0.272358109070553,-0.0115273101888521,-0.0169944073687089,-0.0484343227689517,3,"programming"
0.00628288998825839,0.0601457171170167,-0.0611557444339141,-0.0127458260128437,0.014735577933941,-0.0118309893025548,-0.0452129017232115,-0.0475405709920667,3,"programming"
-0.00216351030351296,-0.0463083612499467,-0.0869204728778769,-0.00981343361677335,-0.0295944923016977,-0.0153317620938022,-0.0154041364421949,-0.0569051835114958,2,"office"
-0.000708757670301102,-0.00755696023052781,0.000892774922165122,-0.0136414004644029,0.0294372182898117,-0.00539573996818518,-0.0110324427477641,-0.00768363011271311,1,"office"
0.00309818993944325,-0.018682498646546,-0.0220435163977137,-0.0553351107927756,0.154228982205183,-0.000831567934357863,-0.00326264324809238,0.013284506633138,1,"office"
-0.0229554091397484,-0.226286735966754,-0.179047321393639,-0.125714830546412,-0.0644266383283477,-0.0206736796595648,0.0158949079162681,-0.088008855922435,1,"office"
-0.000384760813694457,0.140982804719563,0.134615046608805,-0.0121981291649307,0.184290638171749,0.0226050512101058,-0.00799834731406144,0.142191651048537,2,"office"
-0.000425720098592588,0.0398261157426801,0.0174859198376787,0.0158868480016372,-0.0238936097609339,0.0244016253454271,0.00209531158083595,0.135575606557696,2,"office"
-0.00387059055306244,0.0468749220022484,0.0605998614267512,0.15718079274071,0.0201280787781876,-0.00332506745795036,0.0161567977023447,0.0234091737909175,2,"office"
0.00144103135916714,0.0735173730621824,0.0373791897028026,0.00126427364658634,-0.00665800001665562,0.000773760746744479,0.00984761362978382,0.0699223513596522,2,"office"
0.0216379617506011,0.0293074894310633,-0.0553196598685874,-0.0452521502629115,0.0203794576147259,-0.0133569930771951,0.00850975678667974,-0.0435107164141302,2,"office"
-0.000112080151647611,0.0221660000822534,-0.06505799462785,0.133642098115296,0,0.0378877695796241,0.0189989585278087,0.0819752291709843,2,"office"
0.00992993190491262,-0.0360112899762663,-0.0550193496009376,-0.0187602843292825,0.0324792088539206,0.0167283603435033,-0.0300194989201302,0.176904649538714,2,"office"
0.00974491148974376,-0.026322622906745,-0.000453596120790574,-0.0105014076090194,0.304774169012776,0.00147209326737436,-0.0122541410879253,0.0148720582631429,3,"Work"
0.0105938856570993,0.108148776022458,0.00426052453670286,-0.00848418103191793,0.20937172068976,0.010681272673669,0.0253016073950103,0.196479240548596,4,"Work"
0.0387325917355345,-0.0149118532914105,-0.00137085699848361,-0.00165653429986417,-0.0359936930889032,-0.00910483552978976,0.0188537467059476,-0.154014665464354,4,"Work"
0.00285218445104861,-0.0832388089958104,-0.00293007381329441,-0.00791976574603817,-0.0142192760131717,0.00360056655187185,0.00823194755982521,0.0213138938950931,2,"Work"
0.00141112619833011,-0.0743414412981421,-0.0019172638241511,-0.0106039976622416,0.00119293298203457,-0.0131630530546342,0.0414812385678162,-0.206834252793148,2,"Work"
0.0600832836088707,-0.0112056771259001,-0.000284005305686018,-0.00571555002965212,-0.00224626544691814,0.00228018145848254,0.0266476169671509,0.0283002317623566,3,"Work"
0.00474682014553444,-0.0035046408286505,0.000229944944420856,-0.00988401959888902,-0.0404537261027807,0.00434606643355469,0.0226908201842595,0.0312859246849216,3,"Work"
0.00212600470640079,0.115930739192839,0.00438033480850875,-0.0106954933399218,-0.000604968931964943,-0.00235823982199764,0.0200510453672175,-0.0335998144976052,3,"Work"
0.0616640496182641,0.0538131121122113,0.00244094570316119,-0.00882293915481446,0.213288246318143,-0.00255380547746767,-0.0150918591149101,-0.0716187917150615,3,"Work"
0.00462042218332667,0.0627738401479149,0.00275269919096689,-0.00999125761057806,0.0350872385226052,-0.00908550724684809,0.0371046440413616,-0.133657761324953,3,"Work"
0.0722791246365916,0.0293812219976304,0.000308142096234928,0.00277719492366863,0.0349352432740122,-0.00136161355238291,0.0392811334488052,-0.0700091588063313,3,"Work"
-0.000352433717846925,0.0929020589441918,0.00421102105973894,-0.00425894404176234,-0.0454254430486518,0.00383321436241264,0.0275315931487814,0.0608055532254655,3,"Work"
-0.000580829810448331,-0.00533078045236111,-0.000864963164953551,-0.0138952519220366,0.0474667790493353,0.0112358514508461,-0.0201576063355146,0.0331354371609428,3,"Work"
0.00409795830132971,0.0332013559520423,0.000225222294842439,0.00463934785237078,0.0418569458389074,0.00122067407697447,-0.00754128604132798,0.000373114033126102,2,"Work"
0.000475082950261012,-0.0937014555680266,-0.00312731040591443,0.0126938863535334,0.080981467592155,-0.0108947960829144,0.00842294016330968,-0.158542839656812,2,"Work"
0.00636369950243511,0.0438997322971472,0.00182789381032668,-0.00410358707170757,0.0478948107903939,0.0122132974937489,-0.022206016397883,0.111869027889736,3,"Work"
0.0100287694946669,0.0448563434671594,0.00210974070307048,0.0271073005093979,-0.04634051602916,-0.00548321174129995,0.0641443245010803,-0.0636942955963432,2,"Work"
0.00347334898546445,-0.085065617520687,-0.00306105186635522,0.0270932852547771,0.0836108716662903,0.00242564722876052,-0.0168037248725731,-0.0365566216486353,4,"Work"
0.00217736804646148,-0.138371721883831,-0.00460261740513749,0.0260785950793696,0.0408629438906037,-0.00915990947113435,0.0465450232586373,-0.152252237041918,2,"Work"
-0.00108954024042786,-0.123883553083268,-0.00451170065798153,0.00470200037658224,-0.0108641645271834,-0.00753221022526078,-0.00830135986225424,-0.0805857436215103,2,"Work"
0.00120732568960171,-0.163559510684398,-0.00526497007190136,0.0142819292925581,0.130153715828244,0.0368988567114972,0.00526050624562304,0.256367330052845,2,"Work"
0.00200526204568853,-0.131078125272104,-0.00387162506847435,0.00870061864594806,0.00558131041560125,-0.00114983529496659,0.00227246310134853,0.045463029844194,2,"Work"
0.000686696215060544,-0.133298561627696,-0.00469679410075773,0.0138990664708077,-0.0154739056349648,0.00233996711071676,0.0013109411057639,0.160971542798531,2,"Work"
0.000288779088361617,-0.0566911126948937,-0.00231491989549459,0.00678121206015113,-0.00316294373866282,0.000842607837102899,0.0751060383875138,-0.0361302009336239,2,"Work"
-0.00123679484919218,-0.0411073492970651,-0.00236046790948918,0.00334783520900926,0.245363644076343,-0.00602400727286998,0.00291706757186411,0.0743255258916595,2,"Work"
0.00299530128186641,0.0791466169706957,0.00163895359107283,0.0338716966489331,0.00106058978653552,0.0209986791309954,0.123877635181446,0.194031830978786,2,"Work"
0.00235844213793087,-0.0273559246701622,-0.000316134091099149,-0.00254569158785555,0.0454724246258434,-0.00565459369673368,-0.0296873438436177,-0.027015517393424,2,"Work"
0.0039129449008171,0.102567019456446,0.00303955435485278,-0.00518353372767902,0.127382878007575,0.00772296590080105,-0.0302009126283515,0.252204186927278,2,"Work"
0.0418029898671973,-0.03925712285822,-0.00153411040574163,-0.00068578968068444,0.0420952518409974,-0.00487256326597519,0.0059940808837964,-0.0633387861595222,1,"Work"
0.00232250689466242,-0.0388196649050597,-0.00143058908078088,0.0000224540577266914,0.0587523617522957,-0.00503002509919991,0.00723228045793036,-0.0513465774796768,1,"Work"
0.0174801432335072,0.0903259020357614,0.00274555731401605,-0.00318824977170321,0.086717176621735,0.00371376598626998,-0.0179746386359879,0.25993145538754,3,"Work"
0.0402627632959106,0.00892737768716465,-0.000109385033368962,0.00511468765727343,-0.0384708017697079,-0.00130481955572275,-0.00101155055596528,0.000971629615076428,2,"Work"
-0.00543756294312414,-0.0467893534251543,-0.00133552032867812,0.0368103970820865,-0.0467065452213632,0.00408977739783939,0.0131169053033191,-0.00945414294398386,2,"Work"
0.00113748603755935,0.0245217430753736,0.000878040418987938,-0.0015017539647066,-0.043080801154406,-0.000584095570570307,-0.0141767433377004,0.0427120949235617,2,"Work"
-0.000224989425893903,-0.0668277989054579,-0.00290962750828167,0.00483201614111131,-0.0163157353295709,0.00400758193709825,-0.0110240758380634,-0.00701278615262297,2,"Work"
-0.000514074584599748,-0.0133715293224811,-0.000191950809012379,-0.000487637106176386,0.0754399632268101,-0.00888176620911659,0.013199730436968,-0.157962463390635,2,"Work"
-0.00077731759924828,0.0133509893872352,0.000178188762746368,0.00261302543056182,-0.0436355032624769,-0.00915473195206835,-0.0159532379673483,-0.165891013292221,2,"office"
-0.00079815074393748,0.0146436386229432,0.000313655112747611,0.00127624019463677,-0.0311270484570205,-0.00485283082354598,0.00603264820837489,-0.0831843974045183,2,"office"
-0.00087981506331131,0.100293668505576,0.00334090284872061,0.00302859783151607,0.0233509701630732,-0.00213536321623866,0.0108503162830335,-0.0494688822999236,2,"office"
-0.000518121715185699,0.0640076085974297,0.00167937338315555,0.00629462832405393,-0.0467065452213632,0.000467357734788321,0.0291610159225542,-0.0591574071039563,2,"office"
-0.0010130444861467,-0.0104430805068813,0.000231107223241338,0.0218357420545715,-0.00446847526738116,0.00197210009803422,0.001595702736282,-0.138262308779125,2,"office"
0.0011598039428952,0.0104573304252585,0.000837358265924877,-0.00780638609107102,-0.037589788481803,-0.0121559279132814,-0.013305390529387,-0.184792035146219,2,"office"
0.0106173297084479,-0.0967474213197099,-0.00266178395402707,0.0343412608303917,-0.0224360501364125,-0.00464372695771834,0.361692813012017,-0.175669856868666,2,"office"
-0.000684048603925519,0.0802437137977749,0.00309232530051144,0.0121042639395957,-0.0467065452213632,0.0000618344843741152,0.0381955348522122,0,2,"office"
-0.000349283715771041,0.0700228965615334,0.00224697903681628,-0.00368984059363738,-0.0420875797165841,-0.00553547644104034,-0.0222477506729993,-0.0753935790685381,2,"office"
-0.000524408718243878,0.293961570084401,0.0107131017748571,0.00606316893289587,-0.0243112282161064,-0.0074390985535074,-0.0374758527899183,-0.0663044513998273,2,"office"
-0.000202226483562379,0.0451529258015966,0.00104731033266424,0.0113679891344082,-0.04634051602916,-0.00422294311182245,-0.022757522303163,-0.0644338365117914,2,"office"
-0.000249561675186982,-0.0292330994284295,-0.000642869769233224,0.00533997149088869,0.0281097545385889,-0.0113722760180515,0.0165176113777819,-0.149723653872767,2,"office"
-0.000563290179713048,0.0219113624401168,0.00144032617470205,0.0134578116972449,-0.0459744868369567,0.00652982562352816,-0.021189785133997,0.181674725516498,2,"office"
0.000659528987008721,0.0382083238688947,0.00170523066394988,-0.00400402804580648,0.0673523249885661,-0.0100469569691289,-0.0123340964987792,-0.168068270312835,2,"office"
0.00033444076826581,-0.0524845721945265,-0.0012406578179493,0.0298759244987445,-0.00978703797123469,-0.00743940748104177,0.226126550042635,-0.152215514440482,2,"office"
0.00139864479888845,-0.0321822140445756,-0.00116033236079243,0.0101469858414007,0.0429375514761428,0.000530725223592053,0.00948309274391903,-0.0605510181355164,2,"office"
0.00218108101252019,-0.0801874794218794,-0.00217040787527298,0.0133868120715878,0.027837901883036,0.0016783640428641,0.0269551822237532,-0.185269982692235,2,"office"
0.0176770449112991,-0.0786501148747495,-0.00215005417107184,0.000054841823156392,-0.00377347015911755,-0.0103439049509551,-0.017033827305073,-0.16669561744849,2,"office"
0.0204102391318835,-0.0332525665300628,-0.000730913657782475,-0.00169806261732221,-0.042314194914924,0.000653841997517766,0.0346275984044039,0.0369809207663808,2,"office"
-0.000253907545409214,-0.0643488947003275,-0.00170647204781699,-0.00562426132760729,-0.0093824952758976,-0.0104696232031851,-0.0187591683752183,-0.166058220345737,2,"office"
-0.0215914407215593,0.0483637919880411,0.00179033811521776,-0.00520349360281657,-0.04634051602916,-0.00691803666494342,0.0127505438395334,-0.0672821055042806,3,"office"
-0.0215914407215593,-0.0166348923446296,-0.000813505455781459,0.0166421091211582,0.00374505237154085,0.0186177167034463,0.0111222477727409,0.178345897757433,3,"office"
-0.0215914407215593,-0.0136977434646506,-0.000844138024023663,-0.00644422506374176,0.32485662278688,-0.000421408428906594,-0.00118190069297337,-0.0406147198846365,3,"office"
-0.0215914407215593,-0.0268175514625004,-0.000483051706830629,-0.00683465756649766,-0.04634051602916,0.00449306081603464,0.00947713572387609,-0.0887584228264623,3,"office"
-0.0215914407215593,0.197322508204041,0.00771492841684803,-0.00170311748822485,0.00805106391919838,0.0116679108891542,-0.00825964840491854,0.121927522991857,3,"office"
-0.0215914407215593,-0.0910661563479326,-0.00294328182451672,0.00459995770078519,0.00812503971550952,-0.00286073910600942,0.0414289897136767,-0.036077100859888,3,"office"
0.0000432170174163695,-0.102272355410628,-0.00334613693408133,0.0495259050512938,-0.0458613775961285,0.0159552439291795,0.013138903315107,0.14558045630351,3,"office"
0.00365116141897325,-0.0254726823111774,-0.00083180047189532,0.000299430600384837,0.103599117068636,0.0137540410074574,0.0364021590279716,0.138314937215976,3,"office"
-0.00228079226773917,-0.00962883260002423,-0.00073110222987937,0.0127644509467848,0.00391044697684942,0.0181516969434212,-0.0118314432883177,0.127959370522637,3,"office"
0.00278138783691676,-0.091641978508834,-0.00237066578929788,0.0787470917178742,-0.0437682092986835,0.0076012157724612,0.052267431734969,0.0810546360060391,2,"office"
-0.0215914407215593,0.256272006883738,0.0232341010339122,-0.01466512392584,-0.0250810811605684,-0.0140582512272159,-0.139192435730125,-0.233807643485567,2,"programming"
0.000548050136623756,-0.0394957055750779,-0.00151333189285466,0.00438723889130931,0.0141874438671406,-0.00788330146368728,-0.0151205877291037,-0.0774966031925226,3,"office"
0.064305153847199,-0.0527264734979126,-0.00117843566928209,-0.00289990856295824,0.0273059949202943,-0.0105849965676327,-0.0078394897924818,-0.181105081468319,3,"office"
0.00492484248720394,0,-0.000303978254380963,0.00220846845518841,-0.0184431480115141,0.00364399432979309,-0.00263414864386736,0.100619420405567,3,"office"
0.000840113792529414,0.10884592661196,0.00397353135771518,0.0103185650392131,-0.00704040664464202,-0.0090700906796742,0.0331183957514446,-0.149511906999968,3,"office"
0.000675540995328655,-0.104606227232608,-0.00311381933731137,-0.00219549603014819,-0.0446846497174876,-0.00254686110666041,-0.0101910503702383,-0.0583377932093893,3,"office"
0.00108581842220856,0.359813981468993,0.0139547814608797,0.0992050465717076,0.1649953170522,-0.00266445562690124,0.0119932083232341,-0.128823550002648,3,"office"
-0.0215914407215593,0.00790164814821319,0.000320318092300463,0.0152342194466578,0.0875012107811448,0.000992028506011084,0.0432680088627428,0.0304658744119919,3,"office"
-0.0215914407215593,-0.00394735530098301,-0.000156932253416739,0.0101988561132299,0.0284299042331451,0.0248124689300949,0.0126671369668916,0.339037306762117,3,"office"
-0.0215914407215593,0.162544288325391,0.00753972440272168,-0.00176619825935506,-0.0452424284525502,-0.00439084674972276,-0.0326660934550077,0.22446225714661,2,"office"
-0.0215914407215593,-0.0631836190264375,-0.0024472141651189,-0.00313436151534143,-0.0418222996418065,-0.00103235949754716,-0.00325230871792483,0.0230169709154008,2,"office"
-0.0215914407215593,0.0899557539895559,0.00317977141481752,-0.00521958141206385,-0.0229383250478805,-0.00277407346963699,0.130246184188353,-0.0423497294737115,2,"office"
-0.0215914407215593,0.10048047282339,0.00362449834373766,-0.00132395837254658,-0.0164036594388168,0.00597891385300683,-0.00628176890711663,0.0947244942724284,2,"office"
-0.0215914407215593,-0.0429885622937952,-0.00157566732935686,0.0102397041074841,0.090475380528714,-0.00293252635650492,0.000215404790152665,0.0908418439249694,2,"office"
-0.0215914407215593,0.000791441639824387,0.000315492755825375,-0.000129174030485977,0.129925603940053,-0.00499316435017788,-0.00574850412791346,-0.0748948728464487,2,"office"
0.0136842188890918,0.245187242289157,0.00957898469776434,0.0208114931928512,-0.0467065452213632,-0.00779368314136436,1,-0.197828714795918,2,"office"
0.00116939619478094,0.0784184178668527,0.00335349864512136,0.00502083548733973,-0.0198412420408048,0.00278608191191331,0.00259692057651673,0.127037303645986,2,"office"
0.0264886049496887,-0.0831645411767862,-0.00258586259611059,-0.0093495518716879,-0.00785422583925301,-0.01178635603948,-0.0413768919172185,-0.152045527210942,3,"office"
-0.0215914407215593,0.623877046191414,0.0264323775879604,-0.01466512392584,-0.0467065452213632,-0.00274357526810097,-0.0347103450157062,0.183495770110952,3,"office"
0.000723447934347342,-0.202050047725101,-0.00719943203772319,0.00740563401495856,0.058460353164186,-0.0137321839320769,0.048524118284597,-0.213933221870948,3,"office"
-0.000654858541703698,0.0909257518086521,0.00394737035539452,0.0122284760363131,0.0839338524141982,0.00604579830546602,0.0506188644468441,0.0470384463521056,3,"office"
0.000237716744678773,0.0760622801377568,0.004347944700092,-0.00593441559896301,-0.0341197435020964,0.00221207346462092,-0.0303535460992519,0.0207294809505884,3,"office"
0.000143169292472917,0.00404878030572005,0.000428463760954523,-0.00508985895627346,0.0940346894210757,-0.0102226619911084,-0.033619365704823,-0.0981421210658304,4,"office"
0.000143792623157244,-0.050601537167077,-0.000473530182753189,-0.00488389578234134,-0.0363650004999283,-0.0110587374459907,0.0221086737333308,-0.120755548737396,3,"office"
-0.0005806711407689,-0.0590725564698989,-0.00155991938279538,0.00101456381174741,-0.023799694904102,-0.00948405204802588,0.0128445317889692,-0.160059957603601,3,"office"
0.00403827323274967,0.135644122211252,0.00509712360838022,-0.002553652143873,-0.032046861934742,-0.000455204506742843,-0.0287294441966606,0.0347103108604584,4,"office"
0.000410186472731762,-0.0863093435861244,-0.00316667736236052,0.00449242318650223,0.048674270370171,0.00296861291657909,0.00845453944187765,0.0259118118683491,4,"office"
0.000493534205621818,0.1096032644925,0.00421893280645007,-0.00749073541472965,0.032346307851927,-0.00570564197280699,-0.0211804316718392,-0.0445602895681612,4,"office"
-0.000254582879136461,-0.0410043872299767,-0.00182793106801201,0.0000721372887145155,-0.0292352491752084,-0.00279800177990329,0.0292423404359892,-0.0363939202003226,4,"office"
-0.00122653830927824,-0.146290647752088,-0.00481073351228968,0.235507818465393,0.143990823921006,0.185201366303219,0.117645226703146,0.305907810743202,3,"programming"
-0.000976132978408574,0.0688567393605416,0.00184424219336644,-0.00160966950269377,0.225255977638236,-0.0078547812690282,0.0611315121704199,-0.163349519974445,3,"programming"
0.000175737557656488,-0.00282636004857219,-0.000193150821841861,0.00721405068300445,-0.0467065452213632,0.0181888995722266,0.0472617232279105,0.0909734628059842,3,"office"
-0.0020077254953688,0.0311468254756555,0.00130264423341265,-0.00368499209374001,-0.0452127292721181,0.00186632915282582,-0.000694901252117136,0.0691082872293824,3,"office"
-0.00097948532445209,-0.113169193147068,-0.00362812934028024,0.00139166882460892,0.021850812275451,0.00200699210350114,0.0412441179734971,-0.0926377518792113,2,"office"
0.0165573277541304,-0.0512256581083205,-0.0012111416682181,-0.00190292368609159,0.00447159666510611,-0.01134647057401,0.00303328791255938,-0.172340052155787,2,"office"
0.0802369743775111,-0.0748521990468447,-0.0016841040105568,0.0224952506364525,0.0507223474324358,-0.0122760187472467,0.100710760475689,-0.209368339670598,2,"office"
0.0535471466562029,-0.105848112488405,-0.00327041361105383,0.0152257431110938,0.0417005557235963,-0.00741007430328612,0.139053435467095,-0.191029739210181,2,"office"
-0.000852906375932633,-0.160453242892598,-0.00463811695308182,0.152566154335456,-0.0456724612274829,-0.0139844480346034,0.183167598918798,-0.233227471635497,2,"office"
0.555803327778724,-0.0491373044176738,-0.000712231489031648,-0.000115757413627568,0.373353676871234,-0.01068064133754,0.0113876054408684,-0.182231590564175,2,"office"
-0.00118460175030731,-0.411941415208814,-0.0126417567837495,-0.01466512392584,-0.0467065452213632,-0.0140582512272159,-0.0948844140136444,-0.233807643485567,2,"office"
-0.000683068370269473,-0.0300315952266505,-0.000986499636887784,0.0148434595501979,0.0355994956293187,0.0031705869297242,0.0339873835898406,0.0818465877334874,2,"office"
-0.00106326326115184,-0.107258353491904,-0.00271217942998794,-0.00252072650548075,0.0131060168155844,0.00308674688470939,0.072907684226067,0.00390554313030329,2,"office"
-0.00128857464303157,0.0242322717127147,0.00117197904199198,0.00226040347048356,0.142898151278084,-0.00219140512081459,-0.0133029668773744,-0.0135413868043032,2,"office"
0.000919932736966776,-0.0146423044341403,-0.0000548580212191548,0.002077300389228,0.095635895343726,-0.00840089770125174,0.00347509255089793,-0.104249974014348,2,"office"
0.00150524878756071,0.103391690084096,0.00447938663778098,0.00844185624667472,0.254746997935274,0.0278382050021879,-0.0112002009165602,0.254573054813455,2,"office"
0.00629342415488191,-0.0709863928428105,-0.00185245229403741,-0.00579400613404481,0.0923729497526005,-0.0112469102471046,-0.00962140465316262,-0.165737671262972,2,"office"
0.0013623841350808,-0.0854331932148898,-0.00298328917309248,0.0144963611773298,0.104361806682677,-0.0102115047169398,0.095083056967032,-0.161563500408173,2,"office"
0.00170039620036268,-0.153020485038795,-0.00438484511838353,0.0527444355784867,0.0735521393766771,0.00028099346026211,0.155795153673212,-0.14695257484003,2,"office"
0.00182709064781354,-0.105597880670158,-0.00346391065387659,0.0730343634712839,0.0708681068114414,-0.00308680680019429,0.231782111316139,-0.0995256791716561,2,"office"
-0.00048485053285911,-0.0940219580903277,-0.00332992086427808,0.00727610244787446,0.0315892225649462,-0.012817897022122,-0.014715094240709,-0.189580875277611,2,"office"
0.000663096784276884,-0.0808835448365446,-0.00257999144299264,0.0103801082406893,0.0238645802161818,-0.00702611369295825,0.000880610297762618,-0.133809087413279,2,"office"
0.00093643775182115,-0.111209614114535,-0.00318211919302278,0.0214509547861188,0.0348138079175715,-0.00743227042240168,0.00115953052373526,-0.139972911902436,2,"office"
0.00229726286797291,0.0298428044612526,0.000345204403827539,0.0055312241950516,-0.0170267230339171,0.00843843758800639,-0.0194480169830215,0.215248668739897,2,"office"
0.000361413224295505,-0.0528648260836665,-0.00158404478063089,-0.0011617277335554,0.151114368822646,-0.00014580838685741,-0.0230241721145551,0.071230829229413,1,"office"
0.00283247643930391,0.0182363398498612,0.00000849276592597978,0.00407919231772219,0.0475773702838254,-0.000275439307707237,0.142600917765929,-0.0809913269274585,1,"office"
0.00145564445241898,0.0127036461500475,0.000584239458479363,0.0129842903180066,-0.00911686937751866,-0.00169687824329494,0.0797158439226473,-0.0611882601621692,1,"office"
0.00109124517205185,-0.0595907840781714,-0.00239190028541094,0.000944832036548491,0.113942555970413,0.0209639996707527,-0.0245850953365572,0.363331695202038,2,"office"
0.00136496844578895,0.0180004098689614,-0.00124944580095107,-0.0070237143062235,-0.0467065452213632,-0.0104607729749895,-0.0299065186236117,-0.162822012476358,2,"programming"
-0.000640855898972469,0.330128997568241,0.00924845826930952,0.0673023641133502,-0.0467065452213632,0.0196094849443333,0.0352328656018293,0.279128742869818,2,"programming"
0.259127176806209,0.526311171882336,0.659444007333635,0.151437877992872,0.17563065443573,-0.0510210807111618,0.0170107260298173,-0.13602148720962,1,"Work"
0.383798043610579,-0.144152671630111,-0.167746803323469,0.178606106933707,0.0117170014110168,-0.145432321714532,-0.075819303701705,-0.06733681095975,5,"Work"
0.170987197362816,-0.104629913668119,-0.15257623207055,0.0823172635839446,0.174916677017697,0.304419987158518,-0.0046041048953304,0.0396049297131939,3,"Work"
0.148481626818875,-0.299211662135486,-0.361147753269319,0.0664466172180216,0.117552122300236,-0.0552863656829184,0.0710646407221044,-0.00796940321369093,3,"Work"
0.250671763349298,-0.0352703787432263,-0.0479466176417318,0.275073323739559,-0.0784167352877996,-0.215528973353915,-0.0012574424001474,-0.269305848794203,3,"Work"
